CIS,Nom,Nom_Substance
63328302,"CUCURBITA PEPO BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",CUCURBITA PEPO POUR PRÉPARATIONS HOMÉOPATHIQUES
68588478,"CUFENCE 100 mg, gélule",DICHLORHYDRATE DE TRIENTINE
65919229,"CUFENCE 200 mg, gélule",DICHLORHYDRATE DE TRIENTINE
67119257,"CUIVRE-OR-ARGENT OLIGOSOL, solution buvable en flacon",CUIVRE (GLUCONATE DE)
67119257,"CUIVRE-OR-ARGENT OLIGOSOL, solution buvable en flacon",ARGENT (GLUCONATE D')
67119257,"CUIVRE-OR-ARGENT OLIGOSOL, solution buvable en flacon",OR COLLOÏDAL
61633814,"CUPRESSUS SEMPERVIRENS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",CUPRESSUS SEMPERVIRENS POUR PRÉPARATIONS HOMÉOPATHIQUES
68940545,"CUPRESSUS SEMPERVIRENS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",CUPRESSUS SEMPERVIRENS POUR PRÉPARATIONS HOMÉOPATHIQUES
66671295,"CUPRIOR 150 mg, comprimé pelliculé",TÉTRACHLORHYDRATE DE TRIENTINE
60589592,"CUPRUM ACETICUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",CUPRUM ACETICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
65456770,"CUPRUM ACETICUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",CUPRUM ACETICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
60283161,"CUPRUM ACETICUM WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",CUPRUM ACETICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
61770453,"CUPRUM ARSENICOSUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH",CUPRUM ARSENICOSUM POUR PRÉPARATIONS HOMÉOPATHIQUES
60417646,"CUPRUM METALLICUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",CUPRUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
61752640,"CUPRUM METALLICUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",CUPRUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
60693833,"CUPRUM METALLICUM WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",CUPRUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
68443568,"CUPRUM OXYDATUM NIGRUM BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH",CUPRUM OXYDATUM NIGRUM POUR PRÉPARATIONS HOMÉOPATHIQUES
69500463,"CUPRUM SULFURICUM BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH",CUPRUM SULFURICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
62514065,"CUPRUM SULFURICUM WELEDA, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH",CUPRUM SULFURICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
62318935,"CURACNE 10 mg, capsule molle",ISOTRÉTINOÏNE
69164379,"CURACNE 20 mg, capsule molle",ISOTRÉTINOÏNE
61654491,"CURACNE 40 mg, capsule molle",ISOTRÉTINOÏNE
62899611,"CURACNE 5 mg, capsule molle",ISOTRÉTINOÏNE
61186345,"CURARE BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH",CURARE POUR PRÉPARATIONS HOMÉOPATHIQUES
64401746,"CURASPOT 5 %, gel",PEROXYDE DE BENZOYLE
68665608,"CURCUMA LONGA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",CURCUMA LONGA POUR PRÉPARATIONS HOMÉOPATHIQUES
60301200,"CUROSURF 120 mg/1,5 ml, suspension pour instillation endotrachéobronchique",PORACTANT ALFA 
64447081,"CUROSURF 240 mg/3 ml, suspension pour instillation endotrachéobronchique",PORACTANT ALFA 
69643899,"CUTACNYL 10 POUR CENT, gel pour application locale",PEROXYDE DE BENZOYLE HYDRATÉ
60809088,"CUTACNYL 2,5 POUR CENT, gel pour application locale",PEROXYDE DE BENZOYLE HYDRATÉ
64600787,"CUTACNYL 5 POUR CENT, gel pour application locale",PEROXYDE DE BENZOYLE HYDRATÉ
64700691,"CUTAQUIG 165 mg/mL, solution injectable",IMMUNOGLOBULINE HUMAINE NORMALE (PLASMATIQUE)
63172629,"CUVITRU 200 mg/ml, solution injectable par voie sous-cutanée",IMMUNOGLOBULINE HUMAINE NORMALE (PLASMATIQUE)
62381138,"CYAMEMAZINE ARROW 100 mg, comprimé pelliculé sécable",TARTRATE DE CYAMÉMAZINE
64978267,"CYAMEMAZINE ARROW 25 mg, comprimé pelliculé sécable",TARTRATE DE CYAMÉMAZINE
64500961,"CYAMEMAZINE BIOGARAN 100 mg, comprimé pelliculé sécable",TARTRATE DE CYAMÉMAZINE
68330684,"CYAMEMAZINE BIOGARAN 25 mg, comprimé pelliculé sécable",TARTRATE DE CYAMÉMAZINE
60125777,"CYAMEMAZINE VIATRIS 100 mg, comprimé pelliculé sécable",TARTRATE DE CYAMÉMAZINE
65915266,"CYAMEMAZINE VIATRIS 25 mg, comprimé pelliculé sécable",TARTRATE DE CYAMÉMAZINE
60232334,"CYANOKIT 5 g, poudre pour solution pour perfusion",HYDROXOCOBALAMINE
62163538,"CYCLADOL 20 mg, comprimé sécable",COMPLEXE PIROXICAM-BÉTACYCLODEXTRINE
63187232,"CYCLAMEN EUROPAEUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",CYCLAMEN EUROPAEUM POUR PRÉPARATIONS HOMÉOPATHIQUES
62548562,"CYCLAMEN EUROPAEUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",CYCLAMEN EUROPAEUM POUR PRÉPARATIONS HOMÉOPATHIQUES
63036376,"CYCLO 3 FORT, gélule",HESPÉRIDINE MÉTHYLCHALCONE
63036376,"CYCLO 3 FORT, gélule",ACIDE ASCORBIQUE
63036376,"CYCLO 3 FORT, gélule",PETIT HOUX (EXTRAIT SEC DE)
61635904,"CYCLODYNON, comprimé pelliculé",EXTRAIT SEC DE FRUIT D'AGNUS CASTUS
60853152,"CYCLOPHOSPHAMIDE REDDY PHARMA 1000 mg/2 mL, solution à diluer pour solution injectable/pour perfusion",CYCLOPHOSPHAMIDE MONOHYDRATÉ
69025828,"CYCLOPHOSPHAMIDE REDDY PHARMA 2000 mg/4 mL, solution à diluer pour solution injectable/pour perfusion",CYCLOPHOSPHAMIDE MONOHYDRATÉ
68633610,"CYCLOPHOSPHAMIDE REDDY PHARMA 500 mg/1 mL, solution à diluer pour solution injectable/pour perfusion",CYCLOPHOSPHAMIDE MONOHYDRATÉ
69116135,"CYCLOPHOSPHAMIDE SANDOZ 1000 mg, poudre pour solution injectable ou pour perfusion",CYCLOPHOSPHAMIDE MONOHYDRATÉ
68564413,"CYCLOPHOSPHAMIDE SANDOZ 500 mg, poudre pour solution injectable ou pour perfusion",CYCLOPHOSPHAMIDE MONOHYDRATÉ
67147922,"CYMEVAN 500 mg, poudre pour solution à diluer pour perfusion",GANCICLOVIR SODIQUE
68399196,"CYNARA SCOLYMUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",CYNARA SCOLYMUS POUR PRÉPARATIONS HOMÉOPATHIQUES
66793630,"CYNARA SCOLYMUS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",CYNARA SCOLYMUS POUR PRÉPARATIONS HOMÉOPATHIQUES
67353712,"CYNOMEL 0,025 mg, comprimé sécable",LIOTHYRONINE SODIQUE
65052653,"CYPRIPEDIUM PUBESCENS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",CYPRIPEDIUM PUBESCENS POUR PREPARATION HOMEOPATHIQUE
65735122,"CYPRIPEDIUM PUBESCENS LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH",CYPRIPEDIUM PUBESCENS POUR PREPARATION HOMEOPATHIQUE
63848228,"CYRAMZA 10 mg/ml, solution à diluer pour perfusion",RAMUCIRUMAB 
63022907,"CYSTADANE 1 g, poudre orale",BÉTAÏNE
65839815,"CYSTADROPS 3,8 mg/mL, collyre en solution",CHLORHYDRATE DE MERCAPTAMINE
64781800,"CYSTAGON 150 mg, gélule",BITARTRATE DE MERCAPTAMINE
68718427,"CYSTAGON 50 mg, gélule",BITARTRATE DE MERCAPTAMINE
67288307,"CYSTINE / VITAMINE B6 BIOGARAN CONSEIL 500 mg/50 mg, comprimé pelliculé",CHLORHYDRATE DE PYRIDOXINE
67288307,"CYSTINE / VITAMINE B6 BIOGARAN CONSEIL 500 mg/50 mg, comprimé pelliculé",L-CYSTINE
68675328,"CYSTINE B6 BAILLEUL, comprimé pelliculé",CHLORHYDRATE DE PYRIDOXINE
68675328,"CYSTINE B6 BAILLEUL, comprimé pelliculé",L-CYSTINE
63318475,"CYTARABINE ACCORD 100 mg/ml, solution injectable ou pour perfusion",CYTARABINE
63625385,"CYTARABINE ACCORD 20 mg/mL, solution injectable/pour perfusion",CYTARABINE
64762878,"CYTARABINE SANDOZ 100 mg/ml, solution injectable",CYTARABINE
67938406,"CYTARABINE SANDOZ 20 mg/ml, solution injectable",CYTARABINE
69140809,"CYTARABINE SANDOZ 50 mg/ml, solution injectable",CYTARABINE
69544933,"CYTEAL, solution moussante",CHLOROCRÉSOL
69544933,"CYTEAL, solution moussante",DIISÉTIONATE D'HEXAMIDINE
69544933,"CYTEAL, solution moussante",SOLUTION DE DIGLUCONATE DE CHLORHEXIDINE
69580203,"Ca-DTPA 250 mg/mL, solution injectable",PENTÉTATE DE CALCIUM TRISODIQUE
60292648,"DABIGATRAN ETEXILATE BIOGARAN 110 mg, gélule",MÉSILATE DE DABIGATRAN ÉTEXILATE
68417210,"DABIGATRAN ETEXILATE BIOGARAN 150 mg, gélule",MÉSILATE DE DABIGATRAN ÉTEXILATE
68370173,"DABIGATRAN ETEXILATE BIOGARAN 75 mg, gélule",MÉSILATE DE DABIGATRAN ÉTEXILATE
61492018,"DABIGATRAN ETEXILATE EG LABO 110 mg, gélule",MÉSILATE DE DABIGATRAN ÉTEXILATE
62154642,"DABIGATRAN ETEXILATE EG LABO 150 mg, gélule",MÉSILATE DE DABIGATRAN ÉTEXILATE
68570512,"DABIGATRAN ETEXILATE EG LABO 75 mg, gélule",MÉSILATE DE DABIGATRAN ÉTEXILATE
63793251,"DABIGATRAN ETEXILATE VIATRIS SANTE 110 mg, gélule",MÉSILATE DE DABIGATRAN ÉTEXILATE
66449914,"DABIGATRAN ETEXILATE VIATRIS SANTE 150 mg, gélule",MÉSILATE DE DABIGATRAN ÉTEXILATE
62666315,"DABIGATRAN ETEXILATE VIATRIS SANTE 75 mg, gélule",MÉSILATE DE DABIGATRAN ÉTEXILATE
66272549,"DABIGATRAN ETEXILATE ZENTIVA K.S. 110 mg, gélule",MÉSILATE DE DABIGATRAN ÉTEXILATE
61511205,"DABIGATRAN ETEXILATE ZENTIVA K.S. 150 mg, gélule",MÉSILATE DE DABIGATRAN ÉTEXILATE
68185986,"DABIGATRAN ETEXILATE ZENTIVA K.S. 75 mg, gélule",MÉSILATE DE DABIGATRAN ÉTEXILATE
63915004,"DACARBAZINE LIPOMED 100 mg, poudre pour solution injectable ou perfusion",CITRATE DE DACARBAZINE
60054376,"DACARBAZINE LIPOMED 1000 mg, poudre pour solution pour perfusion",DACARBAZINE
69565411,"DACARBAZINE LIPOMED 200 mg, poudre pour solution injectable ou perfusion",CITRATE DE DACARBAZINE
67366695,"DACARBAZINE LIPOMED 500 mg, poudre pour solution pour perfusion",DACARBAZINE
69656722,"DACARBAZINE MEDAC 100 mg, poudre pour solution injectable ou perfusion",CITRATE DE DACARBAZINE
69983777,"DACARBAZINE MEDAC 500 mg, poudre pour solution pour perfusion",CITRATE DE DACARBAZINE
69667569,"DACRYOSERUM, solution pour lavage ophtalmique en récipient unidose",ACIDE BORIQUE
69667569,"DACRYOSERUM, solution pour lavage ophtalmique en récipient unidose",BORAX
65631860,"DACRYUM, solution pour lavage ophtalmique en récipient unidose",ACIDE BORIQUE
65631860,"DACRYUM, solution pour lavage ophtalmique en récipient unidose",BORAX
65730011,"DACTYLIS GLOMERATA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",DACTYLIS GLOMERATA POUR PRÉPARATIONS HOMÉOPATHIQUES
69394597,"DACUDOSES, solution pour lavage ophtalmique en récipient unidose",ACIDE BORIQUE
69394597,"DACUDOSES, solution pour lavage ophtalmique en récipient unidose",BORAX
63264636,"DAFALGAN 1000 mg, comprimé effervescent",PARACÉTAMOL
62887947,"DAFALGAN 1000 mg, comprimé pelliculé",PARACÉTAMOL
67154532,"DAFALGAN 1000 mg, gélule",PARACÉTAMOL
67721153,"DAFALGAN 500 mg, comprimé",PARACÉTAMOL
62815944,"DAFALGAN 500 mg, comprimé effervescent sécable",PARACÉTAMOL
65609611,"DAFALGAN 500 mg, gélule",PARACÉTAMOL
69085818,"DAFALGAN ADULTES 600 mg, suppositoire",PARACÉTAMOL
61109911,"DAFALGAN CODEINE, comprimé effervescent sécable",PARACÉTAMOL
61109911,"DAFALGAN CODEINE, comprimé effervescent sécable",CODÉINE (PHOSPHATE DE)
66003374,"DAFALGAN CODEINE, comprimé pelliculé",PARACÉTAMOL
66003374,"DAFALGAN CODEINE, comprimé pelliculé",CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ
60281210,"DAFALGANCAPS 1000 mg, gélule",PARACÉTAMOL
63903475,"DAFALGANCAPS 500 mg, gélule",PARACÉTAMOL
60442980,"DAFALGANHOP 1000 mg, comprimé effervescent",PARACÉTAMOL
66745016,"DAFALGANTABS 1000 mg, comprimé pelliculé",PARACÉTAMOL
66617130,"DAFLON 1000 mg, comprimé pelliculé",FRACTION FLAVONOÏQUE PURIFIÉE MICRONISÉE
60064527,"DAFLON 500 mg, comprimé pelliculé",FRACTION FLAVONOÏQUE PURIFIÉE MICRONISÉE
60491130,"DAFLON 500 mg, comprimé pelliculé",FRACTION FLAVONOÏQUE PURIFIÉE MICRONISÉE
63941294,"DAILY, comprimé enrobé",LÉVONORGESTREL
63941294,"DAILY, comprimé enrobé",ÉTHINYLESTRADIOL
68414260,"DAIVOBET 50 microgrammes/0,5 mg/g, gel",DIPROPIONATE DE BÉTAMÉTHASONE
68414260,"DAIVOBET 50 microgrammes/0,5 mg/g, gel",CALCIPOTRIOL MONOHYDRATÉ
63931033,"DAIVOBET 50 microgrammes/0,5 mg/g, pommade",DIPROPIONATE DE BÉTAMÉTHASONE
63931033,"DAIVOBET 50 microgrammes/0,5 mg/g, pommade",CALCIPOTRIOL MONOHYDRATÉ
64016362,"DAIVONEX 50 microgrammes/gramme, crème",CALCIPOTRIOL MONOHYDRATÉ
62596393,"DAIVONEX 50 microgrammes/gramme, pommade",CALCIPOTRIOL ANHYDRE
64176064,"DAKIN COOPER STABILISE, solution pour application locale en flacon","SODIUM (HYPOCHLORITE DE), SOLUTION D'"
69184289,"DAKTARIN 2 %, gel buccal",MICONAZOLE
62555293,"DAKTARIN 2 %, poudre pour application cutanée",NITRATE DE MICONAZOLE
64596029,"DALACINE 150 mg, gélule",CHLORHYDRATE DE CLINDAMYCINE HYDRATÉ
60909099,"DALACINE 300 mg, gélule",CHLORHYDRATE DE CLINDAMYCINE HYDRATÉ
64829519,"DALACINE 300 mg, gélule",CHLORHYDRATE DE CLINDAMYCINE HYDRATÉ
69913330,"DALACINE 600 mg, solution injectable",CLINDAMYCINE (PHOSPHATE DE)
62286010,"DALACINE 75 mg, gélule",CLINDAMYCINE (CHLORHYDRATE DE) HYDRATÉ
60978355,"DALACINE 900 mg, solution injectable",CLINDAMYCINE (PHOSPHATE DE)
61076468,"DALFEINE, comprimé pelliculé",CAFÉINE
61076468,"DALFEINE, comprimé pelliculé",PARACÉTAMOL
63501761,"DAMIANA BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",DAMIANA POUR PRÉPARATIONS HOMÉOPATHIQUES
66891373,"DAMIANA LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",DAMIANA POUR PRÉPARATIONS HOMÉOPATHIQUES
64906556,"DANATROL 200 mg, gélule",DANAZOL
60385682,"DANTRIUM 100 mg, gélule",DANTROLÈNE SODIQUE
67807645,"DANTRIUM 25 mg, gélule",DANTROLÈNE SODIQUE
69064891,"DAPTOMYCINE ACCORDPHARMA 350 mg, poudre pour solution injectable/pour perfusion",DAPTOMYCINE
65858420,"DAPTOMYCINE ACCORDPHARMA 500 mg, poudre pour solution injectable/pour perfusion",DAPTOMYCINE
65568538,"DAPTOMYCINE HIKMA PHARMA 350 mg, poudre pour solution injectable/pour perfusion",DAPTOMYCINE
67604335,"DAPTOMYCINE HIKMA PHARMA 500 mg, poudre pour solution injectable/pour perfusion",DAPTOMYCINE
68298553,"DAPTOMYCINE HOSPIRA 350 mg, poudre pour solution injectable/pour perfusion",DAPTOMYCINE
68583470,"DAPTOMYCINE HOSPIRA 500 mg, poudre pour solution injectable/pour perfusion",DAPTOMYCINE
69024555,"DAPTOMYCINE MEDAC 350 mg, poudre pour solution injectable/pour perfusion",DAPTOMYCINE
66921973,"DAPTOMYCINE MEDAC 500 mg, poudre pour solution injectable/pour perfusion",DAPTOMYCINE
61118764,"DAPTOMYCINE NORIDEM 350 mg, poudre pour solution injectable/pour perfusion",DAPTOMYCINE
64576464,"DAPTOMYCINE NORIDEM 500 mg, poudre pour solution injectable/pour perfusion",DAPTOMYCINE
67823902,"DAPTOMYCINE REDDY PHARMA 350 mg, poudre pour solution injectable/pour perfusion",DAPTOMYCINE
64369031,"DAPTOMYCINE REDDY PHARMA 500 mg, poudre pour solution injectable/pour perfusion",DAPTOMYCINE
62815606,"DAPTOMYCINE TILLOMED 350 mg, poudre pour solution injectable/pour perfusion",DAPTOMYCINE
69119067,"DAPTOMYCINE TILLOMED 500 mg, poudre pour solution injectable/pour perfusion",DAPTOMYCINE
62594905,"DAPTOMYCINE XELLIA 350 mg, poudre pour solution injectable/pour perfusion",DAPTOMYCINE
60618229,"DAPTOMYCINE XELLIA 500 mg, poudre pour solution injectable/pour perfusion",DAPTOMYCINE
65545105,"DARUNAVIR ACCORD 400 mg, comprimé pelliculé",DARUNAVIR PROPYLÈNE GLYCOLATE
65582420,"DARUNAVIR ACCORD 600 mg, comprimé pelliculé",DARUNAVIR PROPYLÈNE GLYCOLATE
64226688,"DARUNAVIR ACCORD 800 mg, comprimé pelliculé",DARUNAVIR PROPYLÈNE GLYCOLATE
65127376,"DARUNAVIR ARROW 600 mg, comprimé pelliculé",DARUNAVIR PROPYLÈNE GLYCOLATE
68035755,"DARUNAVIR ARROW 800 mg, comprimé pelliculé",DARUNAVIR PROPYLÈNE GLYCOLATE
65685993,"DARUNAVIR BIOGARAN 600 mg, comprimé pelliculé",DARUNAVIR
65199404,"DARUNAVIR BIOGARAN 800 mg, comprimé pelliculé",DARUNAVIR
67422090,"DARUNAVIR EG 400 mg, comprimé pelliculé",DARUNAVIR
68493158,"DARUNAVIR EG 600 mg, comprimé pelliculé",DARUNAVIR
63812730,"DARUNAVIR EG 800 mg, comprimé pelliculé",DARUNAVIR
69531462,"DARUNAVIR KRKA 600 mg, comprimé pelliculé",DARUNAVIR
68205182,"DARUNAVIR KRKA 800 mg, comprimé pelliculé",DARUNAVIR
60860061,"DARUNAVIR SANDOZ 400 mg, comprimé pelliculé",DARUNAVIR
68175216,"DARUNAVIR SANDOZ 600 mg, comprimé pelliculé",DARUNAVIR
66824474,"DARUNAVIR SANDOZ 800 mg, comprimé pelliculé",DARUNAVIR
68220711,"DARUNAVIR TEVA 800 mg, comprimé pelliculé",DARUNAVIR
69977258,"DARUNAVIR VIATRIS 400 mg, comprimé pelliculé",DARUNAVIR
63124787,"DARUNAVIR VIATRIS 600 mg, comprimé pelliculé",DARUNAVIR
65602549,"DARUNAVIR VIATRIS 800 mg, comprimé pelliculé",DARUNAVIR
60803434,"DARUNAVIR ZENTIVA 400 mg, comprimé pelliculé",DARUNAVIR
65900346,"DARUNAVIR ZENTIVA 600 mg, comprimé pelliculé",DARUNAVIR
67774362,"DARUNAVIR ZENTIVA 800 mg, comprimé pelliculé",DARUNAVIR
60047225,"DARZALEX 1800 mg, solution injectable",DARATUMUMAB 
67352140,"DARZALEX 20 mg/mL, solution à diluer pour perfusion",DARATUMUMAB 
63054335,"DASATINIB BIOGARAN 100 mg, comprimé pelliculé",DASATINIB
61881382,"DASATINIB BIOGARAN 140 mg, comprimé pelliculé",DASATINIB
69832939,"DASATINIB BIOGARAN 20 mg, comprimé pelliculé",DASATINIB
61237544,"DASATINIB BIOGARAN 50 mg, comprimé pelliculé",DASATINIB
64560944,"DASATINIB BIOGARAN 70 mg, comprimé pelliculé",DASATINIB
68135773,"DASATINIB EG 100 mg, comprimé pelliculé",DASATINIB
62316578,"DASATINIB EG 140 mg, comprimé pelliculé",DASATINIB
67055840,"DASATINIB EG 20 mg, comprimé pelliculé",DASATINIB
64587553,"DASATINIB EG 50 mg, comprimé pelliculé",DASATINIB
64435289,"DASATINIB EG 70 mg, comprimé pelliculé",DASATINIB
64498745,"DASATINIB KRKA 100 mg, comprimé pelliculé",DASATINIB
69723943,"DASATINIB KRKA 20 mg, comprimé pelliculé",DASATINIB
67089180,"DASATINIB KRKA 50 mg, comprimé pelliculé",DASATINIB
61806173,"DASATINIB KRKA 70 mg, comprimé pelliculé",DASATINIB
60926629,"DASATINIB SANDOZ 100 mg, comprimé pelliculé",DASATINIB
68228291,"DASATINIB SANDOZ 140 mg, comprimé pelliculé",DASATINIB
63818797,"DASATINIB SANDOZ 20 mg, comprimé pelliculé",DASATINIB
69131607,"DASATINIB SANDOZ 50 mg, comprimé pelliculé",DASATINIB
65117670,"DASATINIB SANDOZ 70 mg, comprimé pelliculé",DASATINIB
68307714,"DASATINIB TEVA 100 mg, comprimé pelliculé",DASATINIB MONOHYDRATÉ
65379092,"DASATINIB TEVA 20 mg, comprimé pelliculé",DASATINIB MONOHYDRATÉ
68495604,"DASATINIB TEVA 50 mg, comprimé pelliculé",DASATINIB MONOHYDRATÉ
61784691,"DASATINIB TEVA 70 mg, comprimé pelliculé",DASATINIB MONOHYDRATÉ
69871956,"DASATINIB VIATRIS 100 mg, comprimé pelliculé",DASATINIB
69309020,"DASATINIB VIATRIS 140 mg, comprimé pelliculé",DASATINIB
66031135,"DASATINIB VIATRIS 20 mg, comprimé pelliculé",DASATINIB
69278411,"DASATINIB VIATRIS 50 mg, comprimé pelliculé",DASATINIB
65729112,"DASATINIB VIATRIS 70 mg, comprimé pelliculé",DASATINIB
63719525,"DASATINIB ZENTIVA 100 mg, comprimé pelliculé",DASATINIB
63697057,"DASATINIB ZENTIVA 140 mg, comprimé pelliculé",DASATINIB
64217130,"DASATINIB ZENTIVA 20 mg, comprimé pelliculé",DASATINIB
67475449,"DASATINIB ZENTIVA 50 mg, comprimé pelliculé",DASATINIB
60688551,"DASATINIB ZENTIVA 70 mg, comprimé pelliculé",DASATINIB
69236394,"DATSCAN 74 MBq/ml, solution injectable",IOFLUPANE (123I)
63288046,"DEBRICALM 100 mg, comprimé pelliculé",TRIMÉBUTINE (MALÉATE DE)
60246750,"DEBRIDAT 100 mg, comprimé pelliculé",MALÉATE DE TRIMÉBUTINE
66299813,"DEBRIDAT 200 mg, comprimé pelliculé",MALÉATE DE TRIMÉBUTINE
62842966,"DECAPEPTYL 0,1 mg, poudre et solvant pour solution injectable (S.C.)",TRIPTORÉLINE
68160698,"DECAPEPTYL 0,1 mg, poudre et solvant pour solution injectable (S.C.)",TRIPTORÉLINE
69278094,"DECAPEPTYL 0,1 mg, poudre et solvant pour solution injectable (S.C.)",TRIPTORÉLINE
60092811,"DECAPEPTYL L.P. 11,25 mg, poudre et solvant pour suspension injectable (IM ou SC) forme à libération prolongée sur 3 mois",PAMOATE DE TRIPTORÉLINE
60928199,"DECAPEPTYL L.P. 11,25 mg, poudre et solvant pour suspension injectable (IM ou SC) forme à libération prolongée sur 3 mois",PAMOATE DE TRIPTORÉLINE
61912244,"DECAPEPTYL L.P. 11,25 mg, poudre et solvant pour suspension injectable (IM ou SC) forme à libération prolongée sur 3 mois",PAMOATE DE TRIPTORÉLINE
64849436,"DECAPEPTYL L.P. 11,25 mg, poudre et solvant pour suspension injectable (IM ou SC) forme à libération prolongée sur 3 mois",PAMOATE DE TRIPTORÉLINE
65085347,"DECAPEPTYL L.P. 11,25 mg, poudre et solvant pour suspension injectable (IM ou SC) forme à libération prolongée sur 3 mois",PAMOATE DE TRIPTORÉLINE
66681414,"DECAPEPTYL L.P. 11,25 mg, poudre et solvant pour suspension injectable (IM ou SC) forme à libération prolongée sur 3 mois",PAMOATE DE TRIPTORÉLINE
67772596,"DECAPEPTYL L.P. 11,25 mg, poudre et solvant pour suspension injectable (IM ou SC) forme à libération prolongée sur 3 mois",PAMOATE DE TRIPTORÉLINE
67699931,"DECAPEPTYL L.P. 3 mg, poudre et solvant pour suspension injectable (I.M.) forme à libération prolongée sur 28 jours",PAMOATE DE TRIPTORÉLINE
65459503,"DECAPEPTYL LP 22,5 mg, poudre et solvant pour suspension injectable à libération prolongée",TRIPTORÉLINE (EMBONATE DE)
67918695,"DECAPEPTYL LP 22,5 mg, poudre et solvant pour suspension injectable à libération prolongée",TRIPTORÉLINE (EMBONATE DE)
62817482,"DECTANCYL 0,5 mg, comprimé",ACÉTATE DE DEXAMÉTHASONE
64427189,"DECTOVA 10 mg/1 mL, solution pour perfusion",ZANAMIVIR HYDRATÉ
68280975,"DEDROGYL 15 mg/100 ml, solution buvable en gouttes",CALCIFÉDIOL MONOHYDRATÉ
66766640,"DEFERASIROX ACCORD 180 mg, comprimé pelliculé",DÉFÉRASIROX
68587077,"DEFERASIROX ACCORD 360 mg, comprimé pelliculé",DÉFÉRASIROX
66961131,"DEFERASIROX ACCORD 90 mg, comprimé pelliculé",DÉFÉRASIROX
64641168,"DEFERASIROX ARROW 180 mg, comprimé pelliculé",DÉFÉRASIROX
62915211,"DEFERASIROX ARROW 360 mg, comprimé pelliculé",DÉFÉRASIROX
65993400,"DEFERASIROX ARROW 90 mg, comprimé pelliculé",DÉFÉRASIROX
61736814,"DEFERASIROX BIOGARAN 180 mg, comprimé pelliculé",DÉFÉRASIROX
60992006,"DEFERASIROX BIOGARAN 360 mg, comprimé pelliculé",DÉFÉRASIROX
61099043,"DEFERASIROX BIOGARAN 90 mg, comprimé pelliculé",DÉFÉRASIROX
62809489,"DEFERASIROX MYLAN 180 mg, comprimé pelliculé",DÉFÉRASIROX
67963338,"DEFERASIROX MYLAN 360 mg, comprimé pelliculé",DÉFÉRASIROX
66527793,"DEFERASIROX MYLAN 90 mg, comprimé pelliculé",DÉFÉRASIROX
67889980,"DEFERASIROX SANDOZ 180 mg, comprimé pelliculé",DÉFÉRASIROX
63539616,"DEFERASIROX SANDOZ 360 mg, comprimé pelliculé",DÉFÉRASIROX
66773987,"DEFERASIROX SANDOZ 90 mg, comprimé pelliculé",DÉFÉRASIROX
66567713,"DEFERASIROX TEVA 180 mg, comprimé pelliculé",DÉFÉRASIROX
63003134,"DEFERASIROX TEVA 360 mg, comprimé pelliculé",DÉFÉRASIROX
69417640,"DEFERASIROX TEVA 90 mg, comprimé pelliculé",DÉFÉRASIROX
